,content,label,pred
170,"+<!--
+   Licensed to the Apache Software Foundation (ASF) under one
+   or more contributor license agreements.  See the NOTICE file
+   distributed with this work for additional information
+   regarding copyright ownership.  The ASF licenses this file
+   to you under the Apache License, Version 2.0 (the
+   ""License""); you may not use this file except in compliance
+   with the License.  You may obtain a copy of the License at
+
+     http://www.apache.org/licenses/LICENSE-2.0
+
+   Unless required by applicable law or agreed to in writing,
+   software distributed under the License is distributed on an
+   ""AS IS"" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY
+   KIND, either express or implied.  See the License for the
+   specific language governing permissions and limitations
+   under the License.    
+-->
+<ivy-module version=""2.0"">
+    <info organisation=""myorg"" module=""modB"" branch=""trunk"" revision=""5"" />
+    <configurations>
+      <conf name=""default""/>
+    </configurations>
+    <publications>
+    </publications>
+    <dependencies>
+      <dependency org=""myorg"" name=""modA"" branch=""trunk"" rev=""latest.integration"" conf=""default->default""/>
+    </dependencies>
+</ivy-module>
",0,0
171,"+import org.apache.tools.ant.DefaultLogger;
",0,0
172,"-    private final static String ANY_NON_SPECIAL_PATTERN = ""[^"" + SEP_PATTERN + OPEN_INC_PATTERN
+    private final static String ANY_NON_SPECIAL_PATTERN = ""[^\\s"" + SEPARATOR + OPEN_INC_PATTERN
",1,0
173,"+import org.apache.ivy.plugins.version.VersionMatcher;
",1,0
174,"+    public void testResolveContradictoryConflictResolution3() throws Exception {
+        // mod 1.2 v2.0 should be selected (despite conflict manager in 4.1, because of force in 10.1)
+        // mod10.1 v 1.3 depends on 
+        //   - mod1.2 v 2.0 and forces it
+        //   - mod4.1 v 4.4
+        // mod4.1 v 4.4 depends on 
+        //   - mod1.2 v 2.0 but selects mod1.2 v 2.1
+        //   - mod3.1 v 1.1 which depends on mod1.2 v 2.1
+        ResolveReport report = _ivy.resolve(new File(""test/repositories/2/mod10.1/ivy-1.3.xml"").toURL(),
+                null, new String[] {""*""}, _cache, null, true);
+        
+        IvyNode[] evicted = report.getConfigurationReport(""default"").getEvictedNodes();
+        assertEquals(1, evicted.length);
+        assertEquals(ModuleRevisionId.newInstance(""org1"", ""mod1.2"", ""2.1""), evicted[0].getResolvedId());
+    }
+    
",0,0
175,"- String[] dependencyConfigurations = dd.getDependencyConfigurations(conf, getRequestedConf());
+            String[] dependencyConfigurations = dd.getDependencyConfigurations(conf, getRequestedConf());
",0,0
176,"-- FIX: Retrieve Ant task ignores resolveId attribute (IVY-522)
+- FIX: Retrieve Ant task ignores resolveId attribute (IVY-522) (thanks to Scott Goldstein)
",0,0
177,"+        } catch (URISyntaxException e) {
+            IOException ex = new IOException(""impossible to get "" + source + "" on "" + getHost()
+                + (e.getMessage() != null ? "": "" + e.getMessage() : """"));
+            ex.initCause(e);
+            throw ex;
",1,0
178,"-        assertFalse(cacheManager.getIvyFileInCache(
-            ModuleRevisionId.newInstance(""org1"", ""mod1.2"", ""2.0"")).exists());
",0,0
179,"+            }
+
+            public DependencyResolver getArtifactResolver() {
+                return rmr.getArtifactResolver();
",1,0
180,"+    private static final class Depender {
+        private DependencyDescriptor dd;
+        private String dependerConf;
+        
+        public Depender(DependencyDescriptor dd, String dependerConf) {
+            this.dd = dd;
+            this.dependerConf = dependerConf;
+        }
+    }
+    
",1,0
181,"-        return usage.getRootModuleConfigurations();
+        Set confs = getRootModuleConfigurationsSet();
+        return (String[]) confs.toArray(new String[confs.size()]);
+    }
+
+    /**
+     * Returns the root module configurations in which this dependency is required
+     * 
+     * @return
+     */
+    public Set getRootModuleConfigurationsSet() {
+        Set confs = new LinkedHashSet();
+        addAllIfNotNull(confs, usage.getRootModuleConfigurations());
+        for (Iterator iterator = mergedUsages.values().iterator(); iterator.hasNext();) {
+            IvyNodeUsage usage = (IvyNodeUsage) iterator.next();
+            addAllIfNotNull(confs, usage.getRootModuleConfigurations());
+        }
+        return confs;
",1,0
182,"-public class IvyExtractFromSources extends IvyTask {
+public class IvyExtractFromSources extends Task {
",0,0
183,"-    private boolean hasLock(File file) {
-        Integer c = (Integer) currentLockCounters.get(file);
-        return c != null && c.intValue() > 0;
+    /** Determine the state of the lockfile.
+     * 
+     * Must be called from within a synchronized block.
+     * 
+     * Three possibilities exist:
+     *  - The lock is held by the current thread (>0)
+     *  - The lock is held by one or more different threads (-1)
+     *  - The lock is not held at all (0).
+     * 
+     * @param file file to lock
+     * @param forThread thread for which lock status is being queried
+     */
+    private int hasLock(File file, Thread forThread) {
+        Map locksPerThread = (Map) currentLockHolders.get(file);
+        if (locksPerThread == null) {
+            return 0;
+        }
+        if (locksPerThread.isEmpty()) {
+            return 0;
+        }
+        Integer counterObj = (Integer) locksPerThread.get(forThread);
+        int counter = counterObj == null ? 0 : counterObj.intValue();
+        if (counter > 0) {
+            return counter;
+        } else {
+            return -1;
+        }
",1,0
184,"-	You can use it especially with myconf1 and myconf2, and myconf4 is not too bad too.
+	You can use it especially with myconf1 &amp; myconf2, and myconf4 is not too bad too.
",0,0
185,"-import org.apache.ivy.core.module.descriptor.Artifact;
-import org.apache.ivy.core.module.descriptor.Configuration;
+import org.apache.ivy.core.module.descriptor.*;
 import org.apache.ivy.core.module.descriptor.Configuration.Visibility;
-import org.apache.ivy.core.module.descriptor.DefaultArtifact;
-import org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor;
-import org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor;
-import org.apache.ivy.core.module.descriptor.DefaultExcludeRule;
-import org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor;
-import org.apache.ivy.core.module.descriptor.DependencyDescriptor;
-import org.apache.ivy.core.module.descriptor.ExtraInfoHolder;
-import org.apache.ivy.core.module.descriptor.License;
-import org.apache.ivy.core.module.descriptor.MDArtifact;
-import org.apache.ivy.core.module.descriptor.ModuleDescriptor;
-import org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator;
",0,0
186,"-        _selected.put(new ModuleIdConf(moduleId, rootModuleConf), new HashSet(resolved));
+        _selectedDeps.put(new ModuleIdConf(moduleId, rootModuleConf), new HashSet(resolved));
+    }
+    
+    public Collection getEvictedNodes(ModuleId mid, String rootModuleConf) {
+        Collection resolved = (Collection)_evictedDeps.get(new ModuleIdConf(mid, rootModuleConf));
+        Set ret = new HashSet();
+        if (resolved != null) {
+            for (Iterator iter = resolved.iterator(); iter.hasNext();) {
+                IvyNode node = (IvyNode)iter.next();
+                ret.add(node.getRealNode());
+            }
+        }
+        return ret;
+    }
+    public Collection getEvictedRevisions(ModuleId mid, String rootModuleConf) {
+        Collection resolved = (Collection)_evictedDeps.get(new ModuleIdConf(mid, rootModuleConf));
+        if (resolved == null) {
+            return new HashSet();
+        } else {
+            Collection ret = new HashSet();
+            for (Iterator iter = resolved.iterator(); iter.hasNext();) {
+                IvyNode node = (IvyNode)iter.next();
+                ret.add(node.getRealNode().getResolvedId());
+            }
+            return ret;
+        }
+    }
+
+    public void setEvictedNodes(ModuleId moduleId, String rootModuleConf, Collection evicted) {
+        _evictedDeps.put(new ModuleIdConf(moduleId, rootModuleConf), new HashSet(evicted));
",1,0
187,"-        return (String[]) orgs.toArray(new String[orgs.size()]);
+
+        return (String[]) entries.toArray(new String[entries.size()]);
",1,0
188,"+ 
",0,0
189,"-            String[] confs = splitConfs(_conf);
-            Collection all = new LinkedHashSet();
-            for (int i = 0; i < confs.length; i++) {
-                Artifact[] artifacts = parser.getArtifacts(new ModuleId(_organisation, _module), confs[i], _cache);
-                all.addAll(Arrays.asList(artifacts));
-            }
-            for (Iterator iter = all.iterator(); iter.hasNext();) {
-                Artifact artifact = (Artifact)iter.next();
-                if (_artifactFilter.accept(artifact)) {
-                    path.createPathElement().setLocation(ivy.getArchiveFileInCache(_cache, artifact));
-                }
+            for (Iterator iter = getPaths().iterator(); iter.hasNext();) {
+                String p = (String)iter.next();
+                path.createPathElement().setLocation(new File(getCache(), p));
",1,0
190,"+<ivy-module version=""1.0"">
+	<info organisation=""org3""
+	       module=""mod3.2""
+	       revision=""1.4""
+	       status=""integration""
+	/>
+	<dependencies>
+		<dependency org=""org1"" name=""mod1.2"" rev=""2.0"" force=""true""/>
+		<dependency org=""org3"" name=""mod3.1"" rev=""1.1""/>
+	</dependencies>
+</ivy-module>
",0,0
191,"+    private static final String NO_REVISION = ""[[NONE]]"";
",1,0
192,"-        String baseURL = IvyPatternHelper.substitute(this.resourceURL, this.mr.getOrganisation(),
-          this.mr.getName(), this.mr.getRevision(), null, null, null, null,
-          this.mr.getAttributes(), null);
+        String baseURL = IvyPatternHelper.substitute(resourceURL, mr.getOrganisation(),
+                mr.getName(), mr.getRevision(), null, null, null, null,
+                mr.getQualifiedExtraAttributes(), null);
",1,0
193,"-import junit.framework.TestCase;
-
 import org.apache.ivy.core.IvyContext;
+import org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor;
",0,0
194,"+	Wei Chen
",0,1
195,"+    /**
+     * List modules matching a given criteria, available in the given dependency resolver.
+     * <p>
+     * ModuleRevisionId are returned in the system namespace.
+     * </p>
+     *  
+     * @param resolver the resolver in which modules should looked up
+     * @param moduleCrit the criteria to match
+     * @param matcher the matcher to use to match criteria
+     * @return an array of matching module revision ids
+     */
",0,0
196,"-	Adrian Sandor 	
+	Adrian Sandor
",0,0
197,"-                                out.print("" ""+attName+""=\""""+attributes.getValue(attName)+""\"""");
+                                out.print("" ""+attName+""=\""""+substitute(ivy, attributes.getValue(attName))+""\"""");
",1,0
198,"-@SuppressWarnings(""serial"")
",0,0
199,"+- FIX: retrieval of mulitple artifacts in different configurations does not work as expected (IVY-188)
",0,0
200,"+      <action issue=""BCEL-110"" type=""fix"">Problem with JAXB if the bcel classloader is used</action>
",0,0
201,"-      for (final PathEntry path : paths) {
-          final ClassFile cf = path.getClassFile(name, suffix);
-
-          if(cf != null) {
-              return cf;
-          }
-      }
+        for (final AbstractPathEntry path : paths) {
+            final ClassFile cf = path.getClassFile(name, suffix);
 
-      return null;
-   }
+            if (cf != null) {
+                return cf;
+            }
+        }
 
+        return null;
+    }
",1,0
202,"-            Method[] ms = jc.getMethods();
-            Method m = null;
-            for (Method element : ms) {
-                if ( (element.getName().equals(o.getMethodName(cpg))) &&
-                     (Type.getReturnType(element.getSignature()).equals(o.getReturnType(cpg))) &&
-                     (objarrayequals(Type.getArgumentTypes(element.getSignature()), o.getArgumentTypes(cpg))) ){
-                    m = element;
-                    break;
-                }
-            }
+            Method m = getMethodRecursive(jc, o);
             if (m == null){
-                constraintViolated(o, ""Referenced method '""+o.getMethodName(cpg)+""' with expected signature '""+o.getSignature(cpg) +""' not found in class '""+jc.getClassName()+""'. The native verifier possibly allows the method to be declared in some superclass or implemented interface, which the Java Virtual Machine Specification, Second Edition does not."");
+                constraintViolated(o, ""Referenced method '""+o.getMethodName(cpg)+""' with expected signature '""+o.getSignature(cpg) +""' not found in class '""+jc.getClassName()+""'."");
",1,0
203,"-        this.num_bootstrap_arguments = num_bootstrap_arguments;
+        this.bootstrap_arguments = new int[num_bootstrap_arguments];
",1,0
204,"-
+[BCEL-177] MethodParameters should read 1 byte not two for parameter count
",0,1
205,"-
",0,0
206,"-        addHandle();
",1,0
207,"+    // tests for BCEL-197
",0,1
208,"-
",0,1
209,"-public class INVOKEDYNAMIC extends NameSignatureInstruction implements ExceptionThrower,
-        StackConsumer, StackProducer {
+public class INVOKEDYNAMIC extends InvokeInstruction {
",1,1
210,"+
+    /**
+     * Override the parent method because our classname is held elsewhere.
+     */
+    public String getClassName( ConstantPoolGen cpg ) {
+        ConstantPool cp = cpg.getConstantPool();
+        ConstantInvokeDynamic cid = (ConstantInvokeDynamic) cp.getConstant(super.getIndex(), Const.CONSTANT_InvokeDynamic);
+        return ((ConstantNameAndType) cp.getConstant(cid.getNameAndTypeIndex())).getName(cp);
+    }
",1,0
211,"+        return null;
+    }
 
-        @Override
-        InputStream getResourceAsStream(final String name) {
-            // Resource specification uses '/' whatever the platform
-            final File file = toFile(name);
-            try {
-                return file.exists() ? new FileInputStream(file) : null;
-            } catch (final IOException e) {
-                return null;
+    /**
+     * @param name
+     *            fully qualified resource name, e.g. java/lang/String.class
+     * @return InputStream supplying the resource, or null if no resource with that name.
+     * @since 6.0
+     */
+    public InputStream getResourceAsStream(final String name) {
+        for (final AbstractPathEntry path : paths) {
+            InputStream is;
+            if ((is = path.getResourceAsStream(name)) != null) {
+                return is;
",1,1
212,"+    // Note that this field is used to store the
+    // bootstrap_method_attr_index of a ConstantInvokeDynamic.
     protected int class_index; // TODO make private (has getter & setter)
+    // This field has the same meaning for all subclasses.
",0,0
213,"-    4/*invokeinterface*/, 5/*invokedynamic*/, 2/*new*/,
+    4/*invokeinterface*/, 4/*invokedynamic*/, 2/*new*/,
",0,0
214,"+/*
+ * Licensed to the Apache Software Foundation (ASF) under one or more
+ * contributor license agreements.  See the NOTICE file distributed with
+ * this work for additional information regarding copyright ownership.
+ * The ASF licenses this file to You under the Apache License, Version 2.0
+ * (the ""License""); you may not use this file except in compliance with
+ * the License.  You may obtain a copy of the License at
+ *
+ *   http://www.apache.org/licenses/LICENSE-2.0
+ *
+ * Unless required by applicable law or agreed to in writing, software
+ * distributed under the License is distributed on an ""AS IS"" BASIS,
+ * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
+ * See the License for the specific language governing permissions and
+ * limitations under the License.
+ *
+ */
+package org.apache.bcel;
+
+import org.apache.bcel.classfile.JavaClass;
+import org.apache.bcel.classfile.Method;
+import org.apache.bcel.generic.ACONST_NULL;
+import org.apache.bcel.generic.ALOAD;
+import org.apache.bcel.generic.ConstantPoolGen;
+import org.apache.bcel.generic.GETSTATIC;
+import org.apache.bcel.generic.INVOKEVIRTUAL;
+import org.apache.bcel.generic.Instruction;
+import org.apache.bcel.generic.InstructionList;
+import org.apache.bcel.generic.LocalVariableGen;
+import org.apache.bcel.generic.MethodGen;
+import org.apache.bcel.generic.Type;
+import org.junit.Test;
+
+import java.io.IOException;
+import java.lang.reflect.InvocationTargetException;
+import java.util.LinkedList;
+import java.util.List;
+
+public class LocalVariableTypeTableTestCase extends AbstractTestCase {
+    public class TestClassLoader extends ClassLoader {
+        public TestClassLoader(ClassLoader parent) {
+            super(parent);
+        }
+
+        public Class<?> findClass(String name, byte[] bytes) {
+            return defineClass(name, bytes, 0, bytes.length);
+        }
+    }
+
+    @Test
+    public void testWithGenericArguement() throws ClassNotFoundException, NoSuchMethodException, InvocationTargetException, IllegalAccessException, IOException {
+        String targetClass = PACKAGE_BASE_NAME + "".data.SimpleClassHasMethodIncludeGenericArgument"";
+        TestClassLoader loader = new TestClassLoader(getClass().getClassLoader());
+        Class cls = loader.findClass(targetClass, getBytesFromClass(targetClass));
+
+        java.lang.reflect.Method method = cls.getDeclaredMethod(""a"", String.class, List.class);
+        method.invoke(null, ""a1"", new LinkedList<String>());
+        method = cls.getDeclaredMethod(""b"", String.class, List.class);
+        method.invoke(null, ""b1"", new LinkedList<String>());
+        method = cls.getDeclaredMethod(""c"", String.class, String.class);
+        method.invoke(null, ""c1"", ""c2"");
+        method = cls.getDeclaredMethod(""d"", List.class, String.class);
+        method.invoke(null, new LinkedList<String>(), ""d2"");
+    }
+
+    private byte[] getBytesFromClass(String className) throws ClassNotFoundException, IOException {
+        JavaClass clazz = getTestClass(className);
+        ConstantPoolGen cp = new ConstantPoolGen(clazz.getConstantPool());
+
+        Method[] methods = clazz.getMethods();
+
+        for (int i = 0; i < methods.length; i++) {
+            Method method = methods[i];
+            if (!method.isNative() && !method.isAbstract())
+                methods[i] = injection(clazz, method, cp, findFirstStringLocalVariableOffset(method));
+        }
+
+        clazz.setConstantPool(cp.getFinalConstantPool());
+
+        return clazz.getBytes();
+    }
+
+    public Method injection(JavaClass clazz, Method method, ConstantPoolGen cp, int firstStringOffset) {
+        MethodGen methodGen = new MethodGen(method, clazz.getClassName(), cp);
+
+        InstructionList instructionList = methodGen.getInstructionList();
+        instructionList.insert(instructionList.getStart(), makeWillBeAddedInstructionList(methodGen, firstStringOffset));
+
+        methodGen.setMaxStack();
+        methodGen.setMaxLocals();
+
+        method = methodGen.getMethod();
+        instructionList.dispose();
+
+        return method;
+    }
+
+    public InstructionList makeWillBeAddedInstructionList(MethodGen methodGen, int firstStringOffset) {
+        if (firstStringOffset == -1)
+            return new InstructionList();
+
+        LocalVariableGen localVariableGen = methodGen.getLocalVariables()[firstStringOffset];
+        Instruction instruction;
+
+        if (localVariableGen != null)
+            instruction = new ALOAD(localVariableGen.getIndex());
+        else
+            instruction = new ACONST_NULL();
+
+        return createPrintln(methodGen.getConstantPool(), instruction);
+    }
+
+    public InstructionList createPrintln(ConstantPoolGen cp, Instruction instruction) {
+        final InstructionList il = new InstructionList();
+
+        final int out = cp.addFieldref(""java.lang.System"", ""out"", ""Ljava/io/PrintStream;"");
+        final int println = cp.addMethodref(""java.io.PrintStream"", ""println"", ""(Ljava/lang/String;)V"");
+        il.append(new GETSTATIC(out));
+        il.append(instruction);
+        il.append(new INVOKEVIRTUAL(println));
+
+        return il;
+    }
+
+    public int findFirstStringLocalVariableOffset(Method method) {
+        Type[] argumentTypes = method.getArgumentTypes();
+        int offset = -1;
+
+        for (int i = 0, count = argumentTypes.length; i < count; i++) {
+            if (Type.STRING.getSignature().equals(argumentTypes[i].getSignature())) {
+                if (method.isStatic())
+                    offset = i;
+                else
+                    offset = i + 1;
+
+                break;
+            }
+        }
+
+        return offset;
+    }
+}
",0,1
215,"- * @author  Bill Pugh
",0,1
216,"-
-    private static void getPathComponents( final String path, final List<String> list ) {
+    private static void getPathComponents(final String path, final List<String> list) {
",0,0
217,"-                    } else if (a instanceof LocalVariableTypeTable) {
-                        LocalVariable[] lv = ((LocalVariableTypeTable) a).getLocalVariableTypeTable();
-                        removeLocalVariables();
-                        for (LocalVariable l : lv) {
-                            InstructionHandle start = il.findHandle(l.getStartPC());
-                            InstructionHandle end = il.findHandle(l.getStartPC() + l.getLength());
-                            // Repair malformed handles
-                            if (null == start) {
-                                start = il.getStart();
-                            }
-                            if (null == end) {
-                                end = il.getEnd();
-                            }
-                            addLocalVariable(l.getName(), Type.getType(l.getSignature()), l
-                                    .getIndex(), start, end);
-                        }
",1,0
218,"-            final File file = new File(dir + File.separatorChar + name.replace('/', File.separatorChar));
+            final File file = toFile(name);
",0,0
219,"-     * @return Class this field belongs to.
+     * @param bootstrap_method_attr_index points to a BootstrapMethod. 
+     *
+     * Note that this method is a functional duplicate of setClassIndex
+     * for use by ConstantInvokeDynamic.
      */
-    public String getClass( ConstantPool cp ) {
-        return cp.constantToString(class_index, Constants.CONSTANT_Class);
+    public final void setBootstrapMethodAttrIndex(int bootstrap_method_attr_index) {
+        this.class_index = bootstrap_method_attr_index;
+    }
+
+
+    /**
+     * @return Reference (index) to signature of the field.
+     */
+    public final int getNameAndTypeIndex() {
+        return name_and_type_index;
",1,1
220,"+        map.put(""lstore"", precompile(Constants.LSTORE_0, Constants.LSTORE_3, Constants.LSTORE));
",1,1
221,"-    public ConstantInvokeDynamic(int bootstrap_method_attr_index,
-            int name_and_type_index) {
-        super(Constants.CONSTANT_InvokeDynamic);
-        this.bootstrap_method_attr_index = bootstrap_method_attr_index;
-        this.name_and_type_index = name_and_type_index;
+    public ConstantInvokeDynamic(int bootstrap_method_attr_index, int name_and_type_index) {
+        super(Constants.CONSTANT_InvokeDynamic, bootstrap_method_attr_index, name_and_type_index);
",1,0
222,"+    // helper method
+    private BootstrapMethod(int bootstrap_method_ref, int num_bootstrap_arguments) {
+        this(bootstrap_method_ref, new int[num_bootstrap_arguments]);
+    }
",1,0
223,"+                // read new style stack map: StackMapTable.  The rest of the code
+                // calls this a StackMap for historical reasons.
",0,0
224,"-
-        /** @return modification time of class file.
+        /**
+         * @return modification time of class file.
",0,0
225,"+        this.orig_index = index;
+    }
+
+
+    /**
+     * @param start_pc Range in which the variable
+     * @param length ... is valid
+     * @param name_index Index in constant pool of variable name
+     * @param signature_index Index of variable's signature
+     * @param index Variable is `index'th local variable on the method's frame
+     * @param constant_pool Array of constants
+     * @param orig_index Variable is `index'th local variable on the method's frame prior to any changes
+     */
+    public LocalVariable(final int start_pc, final int length, final int name_index, final int signature_index, final int index,
+            final ConstantPool constant_pool, final int orig_index) {
+        this.start_pc = start_pc;
+        this.length = length;
+        this.name_index = name_index;
+        this.signature_index = signature_index;
+        this.index = index;
+        this.constant_pool = constant_pool;
+        this.orig_index = orig_index;
",1,1
226,"+import org.apache.bcel.Constants;
+
 /**
- * Entry of the bootstrap_methods table.
+ * This class represents a bootstrap method attribute, i.e., the bootstrap
+ * method ref, the number of bootstrap arguments and an array of the
+ * bootstrap arguments.
",1,0
227,"-        this(c.getBootstrapMethodRef(), c.getNumBootstrapArguments(), c.getBootstrapArguments());
+        this(c.getBootstrapMethodRef(), c.getBootstrapArguments());
",1,0
228,"-    public BootstrapMethod() {
+
+    /**
+     * Initialize from another object.
+     */
+    public BootstrapMethod(BootstrapMethod c) {
+        this(c.getBootstrapMethodRef(), c.getNumBootstrapArguments(), c.getBootstrapArguments());
",1,1
229,"-     * A Control Flow Graph.
+     * A Control Flow Graph; with additional JustIce checks
+     * @param  method_gen the method generator instance
",0,0
230,"-        if (opcode == Constants.INVOKESTATIC) {
+        if ((opcode == Constants.INVOKESTATIC) || (opcode == Constants.INVOKEDYNAMIC)) {
",1,1
231,"+    private LocalVariableTable local_variable_table = null;
+    private LocalVariableTypeTable local_variable_type_table = null;
",1,1
232,"-        v.visitNameSignatureInstruction(this);
",1,0
233,"+import org.apache.commons.bcel6.Constants;
",1,0
234,"+            if (local_variable_table != null) {
+                updateLocalVariableTable(local_variable_table);
+            }
",1,1
235,"-        this.constant_pool = constant_pool;
-        this.byte_code_offset = input.readShort();
-
-        int number_of_locals = input.readShort();
-        types_of_locals = new StackMapType[number_of_locals];
-        for (int i = 0; i < number_of_locals; i++) {
-            types_of_locals[i] = new StackMapType(input, constant_pool);
-        }
-
-        int number_of_stack_items = input.readShort();
-        types_of_stack_items = new StackMapType[number_of_stack_items];
-        for (int i = 0; i < number_of_stack_items; i++) {
-            types_of_stack_items[i] = new StackMapType(input, constant_pool);
+        this(input.readByte() & 0xFF, -1, null, null, constant_pool);
+
+        if (frame_type >= Constants.SAME_FRAME && frame_type <= Constants.SAME_FRAME_MAX) {
+            byte_code_offset = frame_type - Constants.SAME_FRAME;
+        } else if (frame_type >= Constants.SAME_LOCALS_1_STACK_ITEM_FRAME && 
+                   frame_type <= Constants.SAME_LOCALS_1_STACK_ITEM_FRAME_MAX) {
+            byte_code_offset = frame_type - Constants.SAME_LOCALS_1_STACK_ITEM_FRAME;
+            types_of_stack_items = new StackMapType[1];
+            types_of_stack_items[0] = new StackMapType(input, constant_pool);
+        } else if (frame_type == Constants.SAME_LOCALS_1_STACK_ITEM_FRAME_EXTENDED) {
+            byte_code_offset = input.readShort();
+            types_of_stack_items = new StackMapType[1];
+            types_of_stack_items[0] = new StackMapType(input, constant_pool);
+        } else if (frame_type >= Constants.CHOP_FRAME && frame_type <= Constants.CHOP_FRAME_MAX) {
+            byte_code_offset = input.readShort();
+        } else if (frame_type == Constants.SAME_FRAME_EXTENDED) {
+            byte_code_offset = input.readShort();
+        } else if (frame_type >= Constants.APPEND_FRAME && frame_type <= Constants.APPEND_FRAME_MAX) {
+            byte_code_offset = input.readShort();
+            int number_of_locals = frame_type - 251;
+            types_of_locals = new StackMapType[number_of_locals];
+            for (int i = 0; i < number_of_locals; i++) {
+                types_of_locals[i] = new StackMapType(input, constant_pool);
+            }            
+        } else if (frame_type == Constants.FULL_FRAME) {        
+            byte_code_offset = input.readShort();
+            int number_of_locals = input.readShort();
+            types_of_locals = new StackMapType[number_of_locals];
+            for (int i = 0; i < number_of_locals; i++) {
+                types_of_locals[i] = new StackMapType(input, constant_pool);
+            }
+            int number_of_stack_items = input.readShort();
+            types_of_stack_items = new StackMapType[number_of_stack_items];
+            for (int i = 0; i < number_of_stack_items; i++) {
+                types_of_stack_items[i] = new StackMapType(input, constant_pool);
+            }
+        } else {
+            /* Can't happen */
+            throw new ClassFormatException (""Invalid frame type found while parsing stack map table: "" + frame_type);
",1,0
236,"+      <action issue=""BCEL-181"" type=""fix"" dev=""ggregory"">
+        org.apache.bcel.util.ClassLoaderRepository.loadClass(String) leaks input streams.
+      </action>
",0,1
237,"-    private abstract static class PathEntry {
+    private abstract static class AbstractPathEntry {
+
+        abstract ClassFile getClassFile(String name, String suffix) throws IOException;
 
-        abstract ClassFile getClassFile( String name, String suffix ) throws IOException;
         abstract URL getResource(String name);
+
",0,0
238,"-
-
-    /**
-     * @return deep copy of this attribute
-     */
-    @Override
-    public Attribute copy( ConstantPool constant_pool ) {
-        Annotations c = (Annotations) clone();
-        return c;
-    }
",1,0
239,"- *  limitations under the License. 
+ *  limitations under the License.
",0,0
240,"-        final String[] cmdAttribs = new String[] {""cmd.exe"", ""/C"", ""dir /a /-c "" + path};
+        final String[] cmdAttribs = new String[] {""cmd.exe"", ""/C"", ""dir /a /-c "" + normPath};
",0,1
241,"-     * Constructs a new BOM InputStream that detects a
-     * a {@link ByteOrderMark#UTF_8} and optionally includes it.
-     * @param delegate the InputStream to delegate to
-     * @param include true to include the UTF-8 BOM or
-     * false to exclude it
+     * Constructs a new BOM InputStream that detects a a {@link ByteOrderMark#UTF_8} and optionally includes it.
+     * 
+     * @param delegate
+     *            the InputStream to delegate to
+     * @param include
+     *            true to include the UTF-8 BOM or false to exclude it
",0,0
242,"-  (It was always supposed to...)
+  - It was always supposed to...
+
+- FileSystemUtils.freeSpace/freeSpaceKb [IO-83]
+  - These should now work on AIX and HP-UX
",0,0
243,"-                return doLenientDetection(null, is, ex);
+                return doLenientDetection(null, ex);
",1,0
244,"+        String dfPath = ""df"";
",0,0
245,"-                        listener.handle(sb.toString());
-                        sb.setLength(0);
+                        listener.handle(new String(lineBuf.toByteArray(), cset));
+                        lineBuf.reset(); 
",1,0
246,"+    /**
+     * List files recursively
+     */
+    private static final ListDirectoryWalker LIST_WALKER = new ListDirectoryWalker();
+
",0,0
247,"-        final StringReader reader = new StringReader(lines);
-        FileSystemUtils fsu = new FileSystemUtils() {
-            protected BufferedReader openProcessStream(String[] params) {
-                return new BufferedReader(reader);
-            }
-        };
+        FileSystemUtils fsu = new MockFileSystemUtils(0, lines);
",0,0
248,"-    public void close() throws IOException {        
+    public void close() throws IOException {
",0,0
249,"-                encoding = encoding != null ? encoding.toUpperCase(Locale.US) : null;
+                encoding = encoding != null ? encoding.toUpperCase(Locale.ROOT) : null;
",1,1
250,"-import java.io.InputStreamReader;
 import java.io.IOException;
+import java.io.InputStreamReader;
 import java.util.ArrayList;
+import java.util.Arrays;
+import java.util.List;
",0,0
